,review_text,label,prediction
512,exfoliator ini bentuknya seperti gel scrub yang menurut saya cukup keras untuk kulit wajah oleh karena itu saya menggunakan produk ini setiap minggu sekali ketika kulit wajah saya terasa sangat kotor dan kasar bahkan setelah menggunakan cleanser penerapannya cukup mudah dan hasilnya cepat sel kulit mati dan komedo di hidung dagu dan pipi terangkat kulitnya juga terasa lebih halus tapi aku merasakan pori pori di wajahku agak membesar karena itulah setelah menggunakan exfoliator ini saya selalu menggunakan mask sheet lain kali saya lebih suka exfoliator yang lebih lembut dari yang ini ,0,0
513,saya membeli sari ini yaitu contoh sachetan melalui situs luar negeri esensi ini sangat cair tetapi cepat diserap cukup tetes untuk seluruh wajah hasilnya adalah kulit wajah yang kenyal lembut tapi tidak bercahaya ,1,1
514,dari pada yang bening saya lebih suka yang ini saya suka banget ini exfoliant favorit saya intinya saya pakai seminggu sekali karena takut pakai yang berlebihan bisa mengakibatkan dehidrasi iritasi bahkan eakout lagi karena aku punya satu waktu ini benar benar ajaib pori pori pori pori lebih tenang bekas jerawat semakin mengecil wajah lebih bersih dari sebelumnya menggunakan bha ini senang sekali saya akan terus beli kembali mungkin saya mau coba yang gel katanya yang gel lebih hemat dari yang cair ,1,1
515,luar biasa akhir dari o seandainya saya bisa tulis saja teksturnya cair kadang cairan tidak mengalir saat pompa ditekan bau apek masam saya pakai seminggu tiga kali karena tingkat keasamannya tinggi ternoda di dahi yang tidak pernah hilang sisa sisa dosa masa lalu perlahan menghilang wajah jadi mulus dan kencang jerawat hormonal juga tidak pernah muncul lagi karena ada sensasi kesemutan wajah jadi segar setelah digunakan ,0,0
516,toner ini wangi saya sangat membeli toner ini karena saya suka baunya bibi dan adikku juga memakainya dan itu sangat pas sayangnya produk ini sepertinya memiliki kandungan alkohol yang tinggi sehingga membuat kulit saya lebih kering beberapa kali menggunakannya itu muncul di kulit saya jadi saya tidak terus menggunakannya lagi ,-1,-1
517,saya tidak cocok menggunakan tabir surya ini terlalu berat dan tidak menempel di wajahku itu tidak benar benar menyatu meskipun bedak telah ditambahkan pemakaiannya sebentar bikin wajah jadi berminyak banget untung harganya murah jadi nggak nyesel deh udah beli,0,0
518,coba esensi wpr baru selama beberapa minggu wajah terlihat lebih cerah dan saya tidak tahu apakah ini benar benar mempengaruhi atau saran bekas jerawat juga memudar tapi yang dipakai juga tidak sekali pakai ada beberapa skincare lainnya saya mau hasil yang lebih hehe laneige wpr essence memiliki tekstur yang agak berminyak jadi saya tidak suka kulit berminyak di kulit saya ,-1,1
519,scrub cukup baik untuk menghilangkan kotoran sel mati kulit kusam menjadi lebih halus tapi sepertinya tidak sesuai dengan kulit wajah saya lama kelamaan jerawat kecil muncul di wajah saya jadi sekarang sudah berhenti menggunakannya ,0,0
520,kenapa tidak cocok denganku ya saya memiliki bintik hitam dan noda tidak merata kata ba yang menggunakan ini dalam minggu telah memudarkan bintik hitam tidak berfungsi masih ada bercak coklat dll yang mahal kok saya tidak akan membeli kembali untuk produk yang satu ini ,0,0
521,maafkan saya untuk produk ini saya sangat tidak cocok dengan produk ini karena setelah sekali pakai saya langsung melihat bintik bintik kecil di wajah saya kelihatannya mungkin berjerawat kulit saya sangat sensitif dan cukup kering harganya mahal ternyata itu benar benar muncul seperti berjerawat ,-1,-1
522,biasanya saya pakai lipstik ini saya kombinasikan dengan lipstik wardah matte nomor karena kalau saya pakai sendiri masih kurang pede hihihi tapi selama ini bagus banget dengan harga yang terjangkau apalagi wardah sudah terjamin kehalalannya ,0,0
523,dulu wajahku bergaris karena bermain di pantai tetap disarankan dokter untuk menggunakan payung ini dan kulit saya tidak lagi belang kok oke untuk seharian di luar kamar kemasannya seperti salep jadi enak tapi cepat lepas sayangnya terasa agak kental di wajah dan lengket jadi setiap saya menggunakan ini saya menggunakan lapis bedak agar tidak terasa lengket,0,0
524,saya baru mencobanya sekali dan belum selesai karena botolnya panjang sekali saya tidak merasakan efek yang sangat luar biasa meskipun itu juga tidak membuat istirahat kalau berbau saya setuju kalau cukup menyengat mengingat itu produk toner saya biasa membelinya karena saya hanya penasaran dengan merek korea akan membeli kembali dengan harga segitu saya rasa lebih baik coba merk lain d,-1,-1
525,saya mendapatkan serum ini dari saudara ipar saya pertama kali melihat banderol lggg komentar mahal tetes saja sudah bisa menutupi seluruh wajah hasilnya kulit wajah jadi montok botol pompa menjaga produk tetap higienis jika anda menggunakannya setiap hari akan menjadi tidak teratur sehingga tidak akan membelinya kembali ,0,0
526,saya mencoba ini sebelumnya ketika ada banyak minyak di wajah lagi dan komedo tidak terkendali harganya murah belum lagi teman memberi harga member langkah pertama scrub seperti scrub biasa butirannya cukup untuk mengelupas wajah tidak terlalu keras untuk wajah dan tidak menyebabkan iritasi untuk maskernya ada sensasi dingin saat dipakai agak kencang tapi masih lumayan setelah digunakan kulit terasa lebih segar dan komedo sedikit berkurang ,0,0
527,toner lokal yang ternyata cukup efektif untuk kulit saya yang kadang berjerawat kemarin karena setelah menjajal skincare baru jawline menjadi eakout parah penggunaan toner ini yang memiliki salicylic acid membantu meredakan jerawat dengan cepat ngomong ngomong klaimnya bebas paraben tapi dibagian belakang tetap tertulis paraben ya jadi bingung,1,1
528,saya membeli krim bb ini karena saya makan iklan harga yang murah cocok untuk kantong anak kos yang baru makan susah haha krim bb ini sangat berminyak sangat berminyak di wajah saya yang sudah berminyak jadi kalo di k us sering dikira ga mandi hiks ,0,0
529,walaupun harganya mahal tapi kualitasnya bagus banget bikin kulit kenyal lebih cerah dan lebih bagus kalau diaplikasikan make up jadi lebih lengket dan awet buat yang tidak suka ini bisa jadi solusinya cukup gunakan rutinitas ini setiap hari cocok untuk kulit normal seperti saya biasanya sebelum tidur setelah bersih bersih wajah ,1,1
530,tadinya saya lihat barangnya biasa dari segi kemasannya tapi setelah dibuka baunya enak banget teksturnya agak kasar tapi saat di scrub tidak melukai kulit anda dan yang suka kebanyakan setelah scrubbing halus tidak berminyak pori pori terasa lebih kecil untuk kulit yang masih segar juga oke bisa mengurangi untusan jika dipakai kalau masih mau beli lagi tapi mungkin variannya beda ,0,0
531,saya suka mewarnai produk ini harganya cukup terjangkau k dan kualitas lipstiknya juga bagus kemasannya bagus aromanya enak wangi vanilla manis seperti itu saya suka aromanya d hasil lipstik ini semi matte menurut saya sih kurang terasa walaupun dipakai seminggu berturut turut bisa memperbaiki tekstur kering bibir kamu d anjuran pastinya ,1,1
532,awalnya saya ragu untuk membeli produk ini karena harganya yang lumayan mahal lalu berani membeli dan tidak menyesal sama sekali saya langsung jatuh cinta padanya aroma kopinya enak banget kulit langsung mulus setelah dipakai dan yang paling menakjubkan adalah kulit lebih sehat terbukti dapat mengurangi strechmark kemasannya sangat sederhana dan saya sudah menggunakan frank selama sebulan dan belum selesai ,1,1
533,saya lebih suka scrub ini daripada kulit putih karena scrub lebih beraroma jadi butirannya lebih kasar dari seri putihnya saya pribadi sangat cocok dengan seri neem selalu cicipi wajah setelahnya dan jangan mengiritasi wajah dengan jerawat,0,0
534,tabir surya ini sudah saya pakai h ir setahun kesan pertama di wajah saya lengket dan susah meresap itu terus membuat wajah saya mudah kering dan mungkin karena wajah saya berminyak dan mudah berjerawat akhir akhir ini membuat wajah saya jerawatan dan terdapat lecet lecet kecil kecil terutama di dahi dan pipi kiri hingga garis rahang jadi saya lanjutkan dan ganti dengan tabir surya lain yang berbahan dasar air oh positifnya sunscreen ini harganya terjangkau dan benar benar melindungi dari sengatan matahari terbukti ketika ada event ke pulau tidung temen temen yang pake sunscreen ini tidak gosong sama sekali sedangkan temen temen yang yang bekas tabir surya dari dokter yang terbakar ,0,0
535,iya iya ini tabir surya wajib saya banyak yang menjadi favorit pertama tidak membuat abu abu kedua tidak membuat kulit anda sangat berminyak ketiga tidak pecah keempat menyerap dengan cepat kelima tidak berwarna putih keenam kontrol minyak yang baik ketujuh spf dan pa cukup tinggi terlebih lagi yang kedelapan baunya enak baunya tidak menyengat aku tidak bisa hidup tanpanya membeli kembali benar,1,1
536,produk lain yang saya beli dari skii dengan travel size fte memakainya membuat kulit cerah dan produk ini cepat meresap pada kulit wajah hihi walo harga mahal tapi rajin cari travel size hehehe,0,0
537,selain harganya juga tidak terlalu mahal lotion ini tidak lengket di kulit dan cepat meresap aromanya juga lembut sayangnya whitening lotion tapi efeknya tidak memutihkan kulit saya dia hanya memakai pelindung harian setelah mandi ,0,0
538,beli ini karena ingin berlibur di kawasan pantai selama h ir seminggu teksturnya agak kental tapi mudah meresap ke dalam kulit mudah mudahan sunblock ini bagus banget tidak bikin berjerawat adik saya yang masih dibawah umur cocok untuk ini harganya agak mahal untuk ukuran yang tidak terlalu besar tapi sangat layak untuk dibeli saya akan def membeli kembali ,1,1
539,saya sangat suka mencicipi wanginya yang sama menyegarkan dan merilekskan lulur dari buah zaitun menurut saya paling harum buat scrubbing lebih lama hanya untuk mencium wanginya hahhaha lulurnya lembut walaupun untuk kulit saya saya punya menggosoknya perlahan terlalu takut lecet kulit menjadi lebih cerah kenyal dan lembab sepanjang hari digunakan secara teratur hasilnya benar benar terlihat pada saya kulit terlihat lebih bersih dan sedikit bersinar mahal yess tapi itu berhasil dan pasti bernilai setiap sen yang dibeli kembali ,0,1
540,membelikan ini untuk kado u ah untuk suami saya dan dia suka katanya enak dipakai dingin dan bikin pori pori mengecil baunya juga enak tidak membuatnya ingin menggunakan skin care cewek lagi sayangnya tidak ada efek iluminasi,1,1
541,sangat suka semir badan ini ada biji strawberry dan butiran scrub baunya seperti stroberi bentuk gel yang membuatnya lebih mudah digunakan kilau instan lembab instan kulit t ak cantik dan sangat segar harganya lumayan mahal tunggu diskonnya dulu baru beli lagi hehe,0,0
542,harganya murah dan isinya lumayan banyak sama seperti seri lainnya yang pernah saya pakai lulur sakura shinzui seri lulur myori juga terasa ada efek pemutih instan pada kulit setelah dibilas sebenarnya itu tidak terlalu mencari efek mutihin yang tidak saya suka tentang scrub ini lulur ini kering untuk waktu yang lama dan rasanya tidak seperti mengangkat kotoran di kulit ,0,0
543,sari ayu toner aromatik yang menyegarkan saya suka produk ini karena sangat ringan dan seimbang di kulit saya karena tidak ada alkohol saya paling suka air mawar ini karena baunya segar dan sejuk banget saat dipakai,1,1
544,kesan pertama kulit wajah terasa lebih halus dan tidak ada garis halus di sekitar area mulut atau garis senyum kulit terasa terangkat dan kencang direkomendasikan untuk digunakan pada malam hari untuk hasil yang optimal ,1,1
545,ini adalah cawan suci perawatan kulit saya belum berani pindah ke hati yang lain bagaimanapun juga dengan bahan dasar cleimed pitera dapat menghidrasi kulit dan dengan pemakaian jangka panjang dapat mengurangi tanda tanda penuaan seperti garis halus dan flek hitam tekstur dari essence ini berair cair seperti air dan mudah menyerap ke dalam kulit saya saya hanya menggunakan tetes hemat karena mahal hiks digunakan setelah mencuci muka atau setelah exfoliating toner sebelum mengoleskan moisturizer jangan heran jika pertama kali menggunakan purging saya purging sebentar dan berhenti selama sebulan karena sebelumnya saya merasa tidak ada hasil esensi menggunakan esensi ini hanya satu bersabarlah karena hasil fte ini memang tidak instan kira kira satu tahun efeknya akan terlihat pada saya jerawat sering muncul bekas luka memudar pori pori mengecil komedo berangsur angsur hilang jenis kulit kombinasi saya lebih mengalami dehidrasi saya dulunya adalah pengguna krim klinik kecantikan yang awalnya halus kemudian beberapa bulan kemudian kembali lagi karena dokter klinik kecantikan menganggap wajah saya berminyak kemudian teman saya merekomendasikan produk ini katanya bisa jadi wajah saya tidak berminyak tapi dehidrasi dan tujuan dari fte adalah untuk melembabkan kulit wajah dengan menggunakan fte saya tidak harus benar benar keluar dari krim klinik meskipun saya sudah berhenti menggunakannya sekarang saya telah menggunakan fte ini selama sekitar tahun dan sepertinya akan terus membeli kembali saya secara pribadi sangat merekomendasikan produk ini kekurangan dari fte ini baunya agak mengganggu di awal seperti bau maaf air liur tapi cepat hilang dan dalam komposisinya masih mengandung paraben ,1,1
546,ada warna seperti alas bedak atau pelembab berwarna spfnya tinggi hanya jika tidak digunakan dalam waktu yang lama minyak kuning keluar membuat anda tidak ingin menggunakannya lagi dari segi harga ini juga cukup mahal dibandingkan lotion lain,0,0
547,sudah dari beberapa tahun yang lalu saya mengenal produk ini banyak review dalam dan luar negeri saya tahu waktu itu dari youtube sis lizzie parra saya yakin saya benar benar ingin mencobanya segera tapi ketika saya lihat harganya langsung habis karena uang segitu untuk beli skincare banget buat saya meskipun sebanding dan lagi lagi saya tidak bekerja baru kemarin saya bisa mencoba membelinya dan menyimpannya untuk waktu yang lama dan membeli yang tidak full size kucoba hitung hari wajahnya bagus banget target saya adalah menghilangkan bekas wajah dan sudah berjalan lebih dari bulan wajah t ak lebih bersih kenyal segar dan kencang benar benar berbeda dari sebelum menggunakannya kasar sempit dan malas memegangnya saja apalagi sekarang kamu sudah punya suami kamu sangat membutuhkan perhatian sebisa mungkin saya akan lanjutkan yang penting jangan s ai pecah agar wajah kembali mulus seperti sebelum facial jadi buat saya kalau ada skincare yang benar benar manjur terbukti dan efektif walaupun harganya mahal tidak masalah buat saya apalagi buat yang punya budget lebih terima kasih skii produk anda warbiyasahhhh ,1,1
